18	36	46	300
18	36	46	265
18	36	46	265
18	36	46	229
18	36	46	229
18	36	46	195
18	36	46	195
18	36	46	177
18	36	46	177
18	36	46	174
18	36	47	174
18	36	47	183
18	36	47	183
18	36	47	199
18	36	47	199
18	36	47	199
18	36	47	211
18	36	47	218
18	36	47	218
18	36	47	217
18	36	47	217
18	36	47	211
18	36	47	211
18	36	47	203
18	36	47	203
18	36	47	193
18	36	47	193
18	36	47	186
18	36	47	186
18	36	47	185
18	36	47	185
18	36	47	186
18	36	47	186
18	36	47	186
18	36	47	190
18	36	47	190
18	36	47	196
18	36	47	196
18	36	47	200
18	36	47	200
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	203
18	36	47	202
18	36	47	202
18	36	47	210
18	36	47	233
18	36	47	233
18	36	47	233
18	36	47	293
18	36	47	293
18	36	47	380
18	36	47	380
18	36	47	465
18	36	47	465
18	36	47	512
18	36	47	512
18	36	47	512
18	36	47	512
18	36	47	512
18	36	47	512
18	36	47	483
18	36	47	483
18	36	47	421
18	36	47	421
18	36	47	372
18	36	47	372
18	36	47	339
18	36	47	339
18	36	47	308
18	36	47	308
18	36	47	270
18	36	47	270
18	36	47	228
18	36	47	228
18	36	47	190
18	36	47	190
18	36	47	164
18	36	47	164
18	36	47	155
18	36	47	155
18	36	47	165
18	36	47	165
18	36	47	178
18	36	47	178
18	36	47	195
18	36	47	195
18	36	47	205
18	36	47	205
18	36	47	208
18	36	47	208
18	36	47	204
18	36	47	204
18	36	47	196
18	36	47	196
18	36	47	188
18	36	47	188
18	36	47	179
18	36	47	179
18	36	47	175
18	36	47	175
18	36	47	174
18	36	47	174
18	36	47	177
18	36	48	177
18	36	48	177
18	36	48	177
18	36	48	177
18	36	48	181
18	36	48	181
18	36	48	181
18	36	48	185
18	36	48	185
18	36	48	185
18	36	48	185
18	36	48	189
18	36	48	189
18	36	48	191
18	36	48	191
18	36	48	196
18	36	48	196
18	36	48	219
18	36	48	219
18	36	48	219
18	36	48	269
18	36	48	269
18	36	48	368
18	36	48	456
18	36	48	456
18	36	48	456
18	36	48	512
18	36	48	512
18	36	48	512
18	36	48	512
18	36	48	512
18	36	48	512
18	36	48	474
18	36	48	474
18	36	48	416
18	36	48	416
18	36	48	364
18	36	48	364
18	36	48	332
18	36	48	332
18	36	48	295
18	36	48	295
18	36	48	259
18	36	48	259
18	36	48	217
18	36	48	217
18	36	48	177
18	36	48	177
18	36	48	152
18	36	48	152
18	36	48	142
18	36	48	142
18	36	48	151
18	36	48	151
18	36	48	169
18	36	48	169
18	36	48	185
18	36	48	185
18	36	48	196
18	36	48	196
18	36	48	204
18	36	48	204
18	36	48	199
18	36	48	199
18	36	48	190
18	36	48	190
18	36	48	180
18	36	48	180
18	36	48	173
18	36	48	173
18	36	48	169
18	36	48	169
18	36	48	171
18	36	48	171
18	36	48	174
18	36	48	174
18	36	48	179
18	36	48	179
18	36	48	184
18	36	48	184
18	36	48	193
18	36	48	193
18	36	48	195
18	36	48	195
18	36	48	196
18	36	48	196
18	36	48	195
18	36	48	195
18	36	48	195
18	36	48	195
18	36	48	199
18	36	48	199
18	36	48	215
18	36	48	215
18	36	48	215
18	36	48	261
18	36	48	344
18	36	48	344
18	36	48	344
18	36	48	436
18	36	49	436
18	36	49	512
18	36	49	512
18	36	49	512
18	36	49	512
18	36	49	488
18	36	49	488
18	36	49	431
18	36	49	431
18	36	49	375
18	36	49	375
18	36	49	336
18	36	49	336
18	36	49	300
18	36	49	300
18	36	49	300
18	36	49	263
18	36	49	263
18	36	49	222
18	36	49	222
18	36	49	186
18	36	49	186
18	36	49	163
18	36	49	163
18	36	49	158
18	36	49	158
18	36	49	167
18	36	49	167
18	36	49	185
18	36	49	185
18	36	49	201
18	36	49	201
18	36	49	210
18	36	49	210
18	36	49	212
18	36	49	212
18	36	49	208
18	36	49	208
18	36	49	200
18	36	49	200
18	36	49	189
18	36	49	189
18	36	49	177
18	36	49	177
18	36	49	174
18	36	49	174
18	36	49	177
18	36	49	177
18	36	49	182
18	36	49	182
18	36	49	188
18	36	49	188
18	36	49	191
18	36	49	191
18	36	49	198
18	36	49	198
18	36	49	201
18	36	49	201
18	36	49	201
18	36	49	201
18	36	49	199
18	36	49	199
18	36	49	199
18	36	49	199
18	36	49	200
18	36	49	200
18	36	49	213
18	36	49	213
18	36	49	254
18	36	49	254
18	36	49	332
18	36	49	332
18	36	49	424
18	36	49	424
18	36	49	503
18	36	49	503
18	36	49	512
18	36	49	512
18	36	49	512
18	36	49	512
18	36	49	488
18	36	49	488
18	36	49	427
18	36	49	427
18	36	49	370
18	36	49	370
18	36	49	333
18	36	49	333
18	36	49	333
18	36	49	297
18	36	49	297
18	36	49	261
18	36	49	261
18	36	49	221
18	36	49	221
18	36	49	188
18	36	49	188
18	36	49	165
18	36	49	165
18	36	50	152
18	36	50	163
18	36	50	163
18	36	50	181
18	36	50	181
18	36	50	181
18	36	50	196
18	36	50	204
18	36	50	204
18	36	50	204
18	36	50	205
18	36	50	199
18	36	50	199
18	36	50	199
18	36	50	190
18	36	50	190
18	36	50	181
18	36	50	181
18	36	50	174
18	36	50	174
18	36	50	168
18	36	50	168
18	36	50	168
18	36	50	168
18	36	50	173
18	36	50	173
18	36	50	178
18	36	50	178
18	36	50	184
18	36	50	184
18	36	50	185
18	36	50	185
18	36	50	188
18	36	50	188
18	36	50	190
18	36	50	190
18	36	50	190
18	36	50	190
18	36	50	190
18	36	50	190
18	36	50	192
18	36	50	192
18	36	50	212
18	36	50	212
18	36	50	265
18	36	50	265
18	36	50	353
18	36	50	353
18	36	50	442
18	36	50	442
18	36	50	512
18	36	50	512
18	36	50	512
18	36	50	512
18	36	50	512
18	36	50	512
18	36	50	463
18	36	50	463
18	36	50	399
18	36	50	399
18	36	50	347
18	36	50	347
18	36	50	310
18	36	50	310
18	36	50	275
18	36	50	275
18	36	50	239
18	36	50	239
18	36	50	204
18	36	50	204
18	36	50	174
18	36	50	174
18	36	50	157
18	36	50	157
18	36	50	157
18	36	50	157
18	36	50	167
18	36	50	167
18	36	50	183
18	36	50	183
18	36	50	203
18	36	50	203
18	36	50	208
18	36	50	208
18	36	50	207
18	36	50	207
18	36	50	201
18	36	50	201
18	36	50	201
18	36	50	192
18	36	50	192
18	36	50	183
18	36	50	183
18	36	50	177
18	36	50	177
18	36	50	174
18	36	50	175
18	36	50	175
18	36	50	181
18	36	50	181
18	36	51	190
18	36	51	190
18	36	51	194
18	36	51	194
18	36	51	197
18	36	51	197
18	36	51	197
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	199
18	36	51	204
18	36	51	204
18	36	51	227
18	36	51	227
18	36	51	287
18	36	51	287
18	36	51	391
18	36	51	391
18	36	51	482
18	36	51	482
18	36	51	512
18	36	51	512
18	36	51	512
18	36	51	512
18	36	51	512
18	36	51	512
18	36	51	482
18	36	51	482
18	36	51	426
18	36	51	426
18	36	51	373
18	36	51	373
18	36	51	339
18	36	51	339
18	36	51	304
18	36	51	304
18	36	51	265
18	36	51	265
18	36	51	223
18	36	51	223
18	36	51	186
18	36	51	186
18	36	51	162
18	36	51	162
18	36	51	155
18	36	51	155
18	36	51	166
18	36	51	166
18	36	51	182
18	36	51	182
18	36	51	199
18	36	51	199
18	36	51	210
18	36	51	210
